Order ID;Month;Year;City;Segment;Category;Sub-Category;Product Name;Sales;Quantity;Profit
CA-2016-135636;Oktober;2016;Jawa Tengah;Consumer;Office Supplies;Storage;Fellowes Econo/Stor Drawers; $387,72 ;5; $67,85 
CA-2016-164511;November;2016;DI Yogyakarta;Consumer;Office Supplies;Storage;Fellowes Neat Ideas Storage Cubes; $64,96 ;2; $2,60 
CA-2016-164511;November;2016;Jawa Timur;Consumer;Office Supplies;Storage;Advantus Rolling Storage Box; $68,60 ;4; $18,52 
CA-2016-164511;November;2016;DKI Jakarta;Consumer;Office Supplies;Binders;Avery Hanging File Binders; $14,35 ;3; $4,66 
US-2017-105830;Desember;2016;Jawa Barat;Consumer;Office Supplies;Storage;Tennsco Industrial Shelving; $156,51 ;4; $35,22 
CA-2016-114860;Desember;2016;Banten;Consumer;Furniture;Furnishings;Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting; $842,72 ;8; $202,25 
CA-2016-114951;Juni;2016;Jawa Tengah;Consumer;Furniture;Furnishings;Eldon Expressions Wood Desk Accessories, Oak; $22,14 ;3; $6,42 
CA-2016-114860;Desember;2016;DI Yogyakarta;Consumer;Furniture;Furnishings;Magnifier Swing Arm Lamp; $41,96 ;2; $10,91 
CA-2016-151498;April;2016;Jawa Timur;Consumer;Office Supplies;Binders;Round Ring Binders; $8,32 ;5; $2,81 
US-2016-137547;Maret;2016;DKI Jakarta;Corporate;Technology;Phones;Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S; $21,07 ;3; $1,58 
CA-2016-128223;Juni;2016;Jawa Barat;Corporate;Furniture;Tables;Bush Cubix Conference Tables, Fully Assembled; $1.293,49 ;7; $80,84 
CA-2016-113061;April;2016;Banten;Home Office;Furniture;Furnishings;Eldon Advantage Chair Mats for Low to Medium Pile Carpets; $86,62 ;2; $8,66 
CA-2016-126809;April;2016;Jawa Tengah;Corporate;Office Supplies;Binders;"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue"; $35,35 ;9; $12,82 
CA-2016-145548;November;2016;DI Yogyakarta;Corporate;Office Supplies;Art;Boston School Pro Electric Pencil Sharpener, 1670; $92,94 ;3; $25,09 
CA-2016-145548;November;2016;Jawa Timur;Corporate;Office Supplies;Binders;"XtraLife ClearVue Slant-D Ring Binder, White, 3"""; $35,23 ;3; $11,45 
CA-2016-166380;Mei;2016;Jawa Tengah;Corporate;Technology;Accessories;Sony Micro Vault Click 16 GB USB 2.0 Flash Drive; $111,98 ;2; $26,88 
CA-2016-145548;November;2016;DI Yogyakarta;Corporate;Furniture;Chairs;Global Wood Trimmed Manager's Task Chair, Khaki; $245,65 ;3; $8,19 
CA-2016-145548;November;2016;Jawa Timur;Corporate;Office Supplies;Binders;Deluxe Heavy-Duty Vinyl Round Ring Binder; $55,01 ;3; $17,19 
CA-2016-166380;Mei;2016;DKI Jakarta;Corporate;Office Supplies;Envelopes;Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2; $26,55 ;9; $12,74 
CA-2016-145548;November;2016;Jawa Barat;Corporate;Technology;Accessories;KeyTronic E03601U1 - Keyboard - Beige; $36,00 ;2; $6,48 
US-2016-147340;September;2016;Banten;Corporate;Furniture;Furnishings;Nu-Dell Executive Frame; $63,20 ;5; $23,38 
CA-2016-137652;Agustus;2016;Jawa Tengah;Corporate;Office Supplies;Binders;GBC VeloBinder Strips; $18,43 ;8; $12,29 
CA-2016-145548;November;2016;DI Yogyakarta;Corporate;Office Supplies;Storage;Staple magnet; $28,14 ;3; $7,88 
CA-2016-135776;Desember;2016;Jawa Timur;Corporate;Office Supplies;Storage;Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units; $1.117,92 ;4; $55,90 
US-2016-119046;Juni;2016;Jawa Timur;Corporate;Office Supplies;Binders;"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11"""; $51,65 ;12; $18,72 
CA-2016-158155;Mei;2016;DKI Jakarta;Corporate;Furniture;Furnishings;"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock"; $214,70 ;5; $83,73 
CA-2016-100944;September;2016;Jawa Barat;Corporate;Office Supplies;Envelopes;"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box"; $304,90 ;5; $143,30 
CA-2016-135776;Desember;2016;Banten;Corporate;Office Supplies;Paper;Computer Printout Paper with Letter-Trim Perforations; $37,94 ;2; $18,21 
CA-2016-136301;Maret;2016;Jawa Tengah;Corporate;Furniture;Furnishings;Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black; $28,28 ;2; $7,35 
CA-2016-135776;Desember;2016;DI Yogyakarta;Corporate;Office Supplies;Art;Sanford EarthWrite Recycled Pencils, Medium Soft, #2; $4,20 ;2; $1,18 
CA-2016-153836;Oktober;2016;Jawa Timur;Corporate;Office Supplies;Art;Boston KS Multi-Size Manual Pencil Sharpener; $114,95 ;5; $32,19 
CA-2016-136301;Maret;2016;DKI Jakarta;Corporate;Office Supplies;Supplies;High Speed Automatic Electric Letter Opener; $4.912,59 ;3; $196,50 
US-2016-119046;Juni;2016;Jawa Barat;Corporate;Office Supplies;Paper;Riverleaf Stik-Withit Designer Note Cubes; $30,18 ;3; $13,88 
CA-2016-158155;Mei;2016;Banten;Corporate;Office Supplies;Paper;Southworth Parchment Paper & Envelopes; $13,08 ;2; $6,02 
US-2016-119046;Juni;2016;Jawa Tengah;Corporate;Office Supplies;Binders;Acco Translucent Poly Ring Binders; $11,23 ;3; $3,93 
CA-2016-158155;Mei;2016;DI Yogyakarta;Corporate;Furniture;Furnishings;Eldon 200 Class Desk Accessories; $12,56 ;2; $4,02 
CA-2016-135776;Desember;2016;Jawa Timur;Corporate;Office Supplies;Storage;SAFCO Boltless Steel Shelving; $227,28 ;2; $2,27 
CA-2016-153836;Oktober;2016;DKI Jakarta;Corporate;Office Supplies;Binders;GBC Personal VeloBind Strips; $28,75 ;3; $10,06 
CA-2016-158155;Mei;2016;Jawa Barat;Corporate;Office Supplies;Binders;Vinyl Sectional Post Binders; $90,48 ;3; $33,93 
CA-2016-155565;Mei;2016;Banten;Corporate;Office Supplies;Supplies;Fiskars Softgrip Scissors; $54,90 ;5; $15,37 
CA-2016-100944;September;2016;Jawa Tengah;Corporate;Furniture;Chairs;Hon Olson Stacker Stools; $563,24 ;5; $56,32 
CA-2016-135776;Desember;2016;DI Yogyakarta;Corporate;Office Supplies;Envelopes;Staple envelope; $61,96 ;2; $30,36 
CA-2016-135776;Desember;2016;Jawa Timur;Corporate;Office Supplies;Art;Newell 317; $8,82 ;3; $2,56 
CA-2016-135776;Desember;2016;Jawa Tengah;Corporate;Office Supplies;Paper;Xerox 1911; $47,90 ;1; $22,99 
CA-2016-165848;Juni;2016;DI Yogyakarta;Consumer;Technology;Machines;Panasonic KX MC6040 Color Laser Multifunction Printer; $1.349,85 ;3; $364,46 
CA-2016-165848;Juni;2016;Jawa Timur;Consumer;Furniture;Bookcases;Sauder Inglewood Library Bookcases; $136,78 ;1; $5,13 
CA-2016-165848;Juni;2016;DKI Jakarta;Consumer;Furniture;Furnishings;"Linden 10"" Round Wall Clock, Black"; $61,12 ;4; $20,78 
CA-2016-126284;September;2016;Jawa Barat;Consumer;Office Supplies;Binders;GBC Poly Designer Binding Covers; $83,70 ;5; $41,01 
CA-2016-165848;Juni;2016;Banten;Consumer;Office Supplies;Paper;Easy-staple paper; $14,94 ;3; $7,02 
CA-2016-158358;Maret;2016;Jawa Tengah;Corporate;Technology;Accessories;Logitech G602 Wireless Gaming Mouse; $159,98 ;2; $57,59 
CA-2016-136595;September;2016;DI Yogyakarta;Corporate;Furniture;Furnishings;"Executive Impressions 12"" Wall Clock"; $21,20 ;3; $11,66 
CA-2016-116764;Agustus;2016;Jawa Timur;Corporate;Office Supplies;Labels;Avery 484; $9,22 ;4; $3,34 
CA-2016-139885;Desember;2016;Jawa Timur;Corporate;Office Supplies;Storage;Belkin OmniView SE Rackmount Kit; $212,88 ;6; $-   
CA-2016-149223;September;2016;DKI Jakarta;Corporate;Office Supplies;Appliances;Fellowes Basic Home/Office Series Surge Protectors; $77,88 ;6; $22,59 
CA-2016-162236;November;2016;Jawa Barat;Corporate;Office Supplies;Supplies;Premier Electric Letter Opener; $185,38 ;2; $34,76 
CA-2016-162236;November;2016;Banten;Corporate;Office Supplies;Storage;Eldon Portable Mobile Manager; $45,25 ;2; $3,96 
CA-2016-162236;November;2016;Jawa Tengah;Corporate;Furniture;Tables;BPI Conference Tables; $876,30 ;10; $292,10 
CA-2016-159989;Desember;2016;DI Yogyakarta;Consumer;Technology;Phones;ARKON Windshield Dashboard Air Vent Car Mount Holder; $40,68 ;3; $9,15 
CA-2016-144939;Oktober;2016;Jawa Timur;Consumer;Furniture;Chairs;Office Star - Contemporary Task Swivel Chair; $599,29 ;6; $93,22 
CA-2016-149916;Desember;2016;DKI Jakarta;Home Office;Office Supplies;Binders;Wilson Jones International Size A4 Ring Binders; $55,36 ;4; $19,38 
CA-2016-118311;Oktober;2016;Jawa Barat;Home Office;Technology;Accessories;NETGEAR N750 Dual Band Wi-Fi Gigabit Router; $450,00 ;5; $162,00 
CA-2016-149916;Desember;2016;Banten;Home Office;Technology;Machines;Texas Instrument TI-15 Fraction Calculator; $11,56 ;1; $3,76 
US-2016-150861;Desember;2016;Jawa Tengah;Consumer;Furniture;Chairs;Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black; $542,65 ;3; $102,50 
US-2016-150861;Desember;2016;DI Yogyakarta;Consumer;Furniture;Tables;Bevis Traditional Conference Table Top, Plinth Base; $400,03 ;2; $153,35 
US-2016-150861;Desember;2016;Jawa Timur;Consumer;Office Supplies;Storage;Personal Folder Holder, Ebony; $33,63 ;3; $10,09 
US-2016-150861;Desember;2016;DKI Jakarta;Consumer;Office Supplies;Paper;Xerox 1964; $182,72 ;8; $84,05 
US-2016-150861;Desember;2016;Jawa Barat;Consumer;Office Supplies;Labels;Avery 520; $6,30 ;2; $3,02 
US-2016-131611;November;2016;Banten;Consumer;Furniture;Bookcases;O'Sullivan Plantations 2-Door Library in Landvery Oak; $956,66 ;7; $225,10 
US-2016-131611;November;2016;Jawa Tengah;Consumer;Technology;Accessories;Logitech Wireless Headset H600 Over-The-Head Design; $171,96 ;5; $45,14 
US-2016-119298;November;2016;DI Yogyakarta;Consumer;Technology;Phones;OtterBox Defender Series Case - Samsung Galaxy S4; $59,98 ;2; $17,99 
US-2016-131611;November;2016;Jawa Timur;Consumer;Office Supplies;Binders;Premium Transparent Presentation Covers by GBC; $12,59 ;3; $20,14 
CA-2016-113390;Oktober;2016;Jawa Tengah;Consumer;Office Supplies;Art;Avery Fluorescent Highlighter Four-Color Set; $5,34 ;2; $0,67 
CA-2016-140641;Oktober;2016;DI Yogyakarta;Consumer;Office Supplies;Binders;Canvas Sectional Post Binders; $38,19 ;5; $26,73 
US-2016-131611;November;2016;Jawa Timur;Consumer;Furniture;Tables;Laminate Occasional Tables; $863,13 ;8; $160,30 
US-2016-159856;Oktober;2016;DKI Jakarta;Consumer;Furniture;Chairs;Global Deluxe Steno Chair; $307,92 ;5; $34,64 
US-2016-131611;November;2016;Jawa Barat;Consumer;Office Supplies;Binders;Storex Dura Pro Binders; $3,56 ;3; $6,24 
US-2017-165953;Desember;2016;Banten;Consumer;Office Supplies;Paper;Things To Do Today Pad; $23,48 ;5; $8,22 
US-2017-165953;Desember;2016;Jawa Tengah;Consumer;Office Supplies;Art;Newell 345; $47,62 ;3; $3,57 
CA-2016-113390;Oktober;2016;DI Yogyakarta;Consumer;Office Supplies;Art;Newell 309; $27,72 ;3; $3,47 
CA-2016-122728;Mei;2016;Jawa Timur;Consumer;Office Supplies;Paper;Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright); $17,94 ;3; $8,79 
US-2016-116400;Oktober;2016;Jawa Timur;Consumer;Furniture;Furnishings;Eldon Expressions Wood and Plastic Desk Accessories, Oak; $39,92 ;4; $11,18 
CA-2016-101448;Februari;2016;DKI Jakarta;Consumer;Office Supplies;Binders;Flexible Leather- Look Classic Collection Ring Binder; $56,82 ;3; $28,41 
CA-2016-122728;Mei;2016;Jawa Barat;Consumer;Office Supplies;Storage;Home/Office Personal File Carts; $104,28 ;3; $26,07 
US-2016-110156;November;2016;Banten;Consumer;Furniture;Furnishings;GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs; $2,33 ;2; $0,76 
US-2016-110156;November;2016;Jawa Tengah;Consumer;Office Supplies;Envelopes;Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13; $40,97 ;3; $13,83 
US-2016-110156;November;2016;DI Yogyakarta;Consumer;Office Supplies;Binders;GBC Standard Recycled Report Covers, Clear Plastic Sheets; $10,78 ;5; $17,25 
US-2016-110156;November;2016;Jawa Timur;Consumer;Technology;Phones;invisibleSHIELD by ZAGG Smudge-Free Screen Protector; $71,96 ;5; $25,19 
CA-2016-121755;Januari;2016;DKI Jakarta;Consumer;Technology;Accessories;Imation 8GB Mini TravelDrive USB 2.0 Flash Drive; $90,57 ;3; $11,77 
US-2016-110156;November;2016;Jawa Barat;Consumer;Office Supplies;Binders;Avery Hidden Tab Dividers for Binding Systems; $1,19 ;2; $2,03 
CA-2016-121755;Januari;2016;Banten;Consumer;Office Supplies;Binders;Wilson Jones Active Use Binders; $11,65 ;2; $4,22 
US-2016-158288;November;2016;Jawa Tengah;Consumer;Office Supplies;Binders;Binding Machine Supplies; $78,76 ;9; $57,76 
US-2016-110156;November;2016;DI Yogyakarta;Consumer;Office Supplies;Storage;Tennsco Lockers, Gray; $100,70 ;6; $16,36 
US-2016-110156;November;2016;Jawa Timur;Consumer;Office Supplies;Paper;Xerox 1905; $10,37 ;2; $3,63 
US-2016-110156;November;2016;DKI Jakarta;Consumer;Office Supplies;Fasteners;Staples; $58,37 ;12; $21,89 
US-2016-164630;Januari;2016;Jawa Barat;Corporate;Technology;Copiers;Hewlett Packard 310 Color Digital Copier; $959,97 ;4; $120,00 
US-2016-150357;Oktober;2016;Banten;Corporate;Office Supplies;Supplies;Martin-Yale Premier Letter Opener; $20,61 ;2; $4,38 
US-2016-150357;Oktober;2016;Jawa Tengah;Corporate;Office Supplies;Binders;Presstex Flexible Ring Binders; $4,10 ;3; $2,73 
CA-2016-135461;Februari;2016;DI Yogyakarta;Corporate;Technology;Phones;Motorola L703CM; $623,96 ;5; $39,00 
CA-2016-107790;November;2016;Jawa Timur;Consumer;Technology;Phones;Wireless Extenders zBoost YX545 SOHO Signal Booster; $151,19 ;1; $13,23 
CA-2016-124100;Maret;2016;Jawa Tengah;Consumer;Furniture;Chairs;Global Value Steno Chair, Gray; $328,00 ;6; $54,67 
CA-2016-152814;April;2016;DI Yogyakarta;Home Office;Office Supplies;Paper;Xerox 1881; $29,47 ;3; $9,95 
CA-2016-127775;Juni;2016;Jawa Timur;Consumer;Technology;Accessories;Razer Kraken PRO Over Ear PC and Music Headset; $239,97 ;3; $71,99 
CA-2016-168956;Februari;2016;DKI Jakarta;Corporate;Office Supplies;Appliances;Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room; $92,06 ;6; $225,56 
CA-2016-164924;Juli;2016;Jawa Barat;Corporate;Technology;Machines;Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner; $341,99 ;3; $319,19 
CA-2016-121447;Februari;2016;Banten;Corporate;Furniture;Furnishings;Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts; $135,80 ;7; $66,54 
CA-2016-104633;Juni;2016;Jawa Tengah;Corporate;Office Supplies;Paper;"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case"; $185,88 ;6; $83,65 
CA-2016-102813;Juli;2016;DI Yogyakarta;Corporate;Furniture;Chairs;Global Airflow Leather Mesh Back Chair, Black; $528,43 ;5; $-   
CA-2016-168956;Februari;2016;Jawa Timur;Corporate;Furniture;Chairs;Global Stack Chair with Arms, Black; $62,96 ;3; $2,70 
CA-2016-108581;Juni;2016;Jawa Timur;Corporate;Technology;Accessories;Logitech Trackman Marble Mouse; $95,97 ;4; $26,39 
CA-2016-168956;Februari;2016;DKI Jakarta;Corporate;Office Supplies;Fasteners;Advantus Push Pins; $6,98 ;4; $1,83 
CA-2016-168956;Februari;2016;Jawa Barat;Corporate;Office Supplies;Paper;Xerox 206; $5,18 ;1; $1,81 
CA-2016-108581;Juni;2016;Banten;Corporate;Office Supplies;Paper;Xerox 206; $10,37 ;2; $3,63 
CA-2016-104633;Juni;2016;Jawa Tengah;Corporate;Office Supplies;Paper;Xerox 228; $12,96 ;2; $6,22 
CA-2016-102813;Juli;2016;DI Yogyakarta;Corporate;Office Supplies;Paper;Xerox 201; $41,47 ;8; $14,52 
US-2016-169369;Desember;2016;Jawa Timur;Consumer;Technology;Accessories;Case Logic 2.4GHz Wireless Keyboard; $249,95 ;5; $20,00 
US-2016-169369;Desember;2016;DKI Jakarta;Consumer;Office Supplies;Paper;Xerox 1907; $49,12 ;4; $23,09 
CA-2016-155670;Agustus;2016;Jawa Barat;Consumer;Office Supplies;Binders;Acco Translucent Poly Ring Binders; $11,23 ;8; $8,24 
CA-2016-155670;Agustus;2016;Banten;Consumer;Office Supplies;Paper;Easy-staple paper; $10,27 ;3; $3,21 
CA-2016-134936;Desember;2016;Jawa Tengah;Corporate;Office Supplies;Binders;Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear; $10,44 ;6; $7,66 
CA-2016-134936;Desember;2016;DI Yogyakarta;Corporate;Furniture;Tables;SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine; $455,97 ;6; $218,87 
CA-2016-134936;Desember;2016;Jawa Timur;Corporate;Office Supplies;Binders;Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl; $5,21 ;2; $4,17 
CA-2016-136924;Juli;2016;DKI Jakarta;Corporate;Technology;Phones;LG Electronics Tone+ HBS-730 Bluetooth Headset; $380,86 ;8; $38,09 
CA-2016-108056;September;2016;Jawa Barat;Corporate;Technology;Phones;Wilson Electronics DB Pro Signal Booster; $859,20 ;3; $75,18 
CA-2016-154998;April;2016;Banten;Corporate;Office Supplies;Paper;Xerox 1939; $37,94 ;2; $18,21 
CA-2016-161669;November;2016;Jawa Tengah;Corporate;Office Supplies;Binders;Ibico Plastic and Wire Spiral Binding Combs; $26,98 ;4; $8,77 
CA-2016-161669;November;2016;DI Yogyakarta;Corporate;Office Supplies;Supplies;Acme Preferred Stainless Steel Scissors; $11,36 ;2; $3,29 
CA-2016-161669;November;2016;Jawa Timur;Corporate;Office Supplies;Binders;Fellowes Binding Cases; $37,44 ;4; $11,70 
CA-2016-161669;November;2016;Jawa Tengah;Corporate;Office Supplies;Labels;Avery 486; $14,62 ;2; $6,87 
CA-2016-121370;November;2016;DI Yogyakarta;Consumer;Furniture;Furnishings;DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size; $48,58 ;3; $9,72 
CA-2016-116561;September;2016;Jawa Timur;Consumer;Office Supplies;Storage;"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D"; $332,94 ;3; $6,66 
CA-2016-116561;September;2016;DKI Jakarta;Consumer;Office Supplies;Binders;GBC Standard Therm-A-Bind Covers; $39,87 ;2; $12,96 
CA-2016-121370;November;2016;Jawa Barat;Consumer;Furniture;Chairs;Global Ergonomic Managers Chair; $380,06 ;3; $21,72 
CA-2016-121370;November;2016;Banten;Consumer;Technology;Copiers;Sharp AL-1530CS Digital Copier; $1.199,98 ;4; $180,00 
CA-2016-136126;Mei;2016;Jawa Tengah;Home Office;Office Supplies;Supplies;"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L"; $69,50 ;5; $20,16 
US-2016-156097;September;2016;DI Yogyakarta;Home Office;Office Supplies;Binders;Avery Binding System Hidden Tab Executive Style Index Sets; $2,31 ;2; $3,46 
US-2016-156097;September;2016;Jawa Timur;Home Office;Furniture;Chairs;Global Troy Executive Leather Low-Back Tilter; $701,37 ;2; $50,10 
CA-2016-104969;April;2016;Jawa Timur;Home Office;Office Supplies;Binders;Catalog Binders with Expanding Posts; $121,10 ;6; $100,92 
CA-2016-104969;April;2016;DKI Jakarta;Home Office;Office Supplies;Envelopes;#10 Self-Seal White Envelopes; $8,87 ;1; $3,22 
CA-2016-146010;Mei;2016;Jawa Barat;Home Office;Office Supplies;Binders;GBC Durable Plastic Covers; $40,64 ;7; $32,51 
CA-2016-136126;Mei;2016;Banten;Home Office;Office Supplies;Paper;Xerox 1911; $191,60 ;4; $91,97 
CA-2016-152730;Mei;2016;Jawa Tengah;Home Office;Office Supplies;Appliances;Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection; $364,74 ;3; $109,42 
CA-2016-152730;Mei;2016;DI Yogyakarta;Home Office;Furniture;Furnishings;DAX Charcoal/Nickel-Tone Document Frame, 5 x 7; $47,40 ;5; $21,33 
CA-2016-139997;Juli;2016;Jawa Timur;Home Office;Technology;Copiers;Hewlett Packard 310 Color Digital Copier; $1.499,95 ;5; $449,99 
CA-2016-152730;Mei;2016;DKI Jakarta;Home Office;Office Supplies;Storage;Eldon Simplefile Box Office; $49,76 ;4; $13,93 
US-2016-131058;Desember;2016;Jawa Barat;Home Office;Office Supplies;Labels;Avery File Folder Labels; $20,16 ;7; $9,88 
CA-2016-152730;Mei;2016;Banten;Home Office;Technology;Phones;VTech DS6151; $125,99 ;1; $35,28 
CA-2016-152730;Mei;2016;Jawa Tengah;Home Office;Office Supplies;Art;Newell 333; $5,56 ;2; $1,45 
CA-2016-152730;Mei;2016;DI Yogyakarta;Home Office;Office Supplies;Paper;Xerox 1915; $629,10 ;6; $301,97 
CA-2016-152730;Mei;2016;Jawa Timur;Home Office;Office Supplies;Art;Newell 343; $14,70 ;5; $3,97 
CA-2016-152730;Mei;2016;DKI Jakarta;Home Office;Office Supplies;Paper;Xerox 217; $45,36 ;7; $21,77 
CA-2016-142594;Desember;2016;Jawa Barat;Consumer;Office Supplies;Appliances;Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room; $901,95 ;3; $297,64 
CA-2016-142594;Desember;2016;Banten;Consumer;Furniture;Tables;Chromcraft Round Conference Tables; $366,01 ;3; $47,06 
CA-2016-142594;Desember;2016;Jawa Tengah;Consumer;Technology;Phones;Jensen SMPS-640 - speaker phone; $137,94 ;3; $35,86 
CA-2016-142594;Desember;2016;DI Yogyakarta;Consumer;Furniture;Furnishings;"Executive Impressions 14"""; $111,15 ;5; $48,91 
CA-2016-143441;November;2016;Jawa Timur;Consumer;Office Supplies;Labels;Avery 490; $11,84 ;1; $4,44 
CA-2016-167115;April;2016;Jawa Tengah;Consumer;Office Supplies;Binders;Ibico Ibimaster 300 Manual Binding System; $588,78 ;2; $184,00 
CA-2016-160486;Desember;2016;DI Yogyakarta;Consumer;Office Supplies;Paper;Embossed Ink Jet Note Cards; $72,22 ;4; $25,28 
CA-2016-124814;April;2016;Jawa Timur;Corporate;Office Supplies;Binders;Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear; $23,20 ;5; $8,12 
CA-2016-132143;September;2016;DKI Jakarta;Corporate;Office Supplies;Paper;Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”; $48,16 ;7; $22,15 
CA-2016-134516;September;2016;Jawa Barat;Corporate;Furniture;Chairs;Global High-Back Leather Tilter, Burgundy; $98,39 ;1; $11,07 
US-2016-101196;Mei;2016;Banten;Corporate;Office Supplies;Storage;"Belkin 19"" Vented Equipment Shelf, Black"; $82,37 ;2; $19,56 
CA-2016-134516;September;2016;Jawa Tengah;Corporate;Furniture;Furnishings;Dana Swing-Arm Lamps; $17,09 ;2; $1,07 
CA-2016-104983;Juli;2016;DI Yogyakarta;Corporate;Office Supplies;Paper;Xerox 1925; $123,92 ;5; $38,73 
CA-2016-124814;April;2016;Jawa Timur;Corporate;Office Supplies;Paper;Xerox 227; $12,96 ;2; $6,22 
CA-2016-113845;November;2016;Jawa Timur;Corporate;Furniture;Bookcases;O'Sullivan 2-Door Barrister Bookcase in Odessa Pine; $289,57 ;2; $10,86 
CA-2016-113845;November;2016;DKI Jakarta;Corporate;Technology;Phones;Grandstream GXP2100 Mainstream Business Phone; $244,77 ;4; $24,48 
CA-2016-113845;November;2016;Jawa Barat;Corporate;Office Supplies;Storage;Akro-Mils 12-Gallon Tote; $39,72 ;5; $4,47 
CA-2016-147256;Oktober;2016;Banten;Home Office;Office Supplies;Appliances;Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room; $1.927,59 ;7; $751,76 
CA-2016-152170;November;2016;Jawa Tengah;Corporate;Office Supplies;Appliances;Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector; $37,68 ;2; $10,55 
CA-2016-152170;November;2016;DI Yogyakarta;Corporate;Office Supplies;Envelopes;Tyvek  Top-Opening Peel & Seel  Envelopes, Gray; $287,52 ;8; $129,38 
CA-2016-168557;September;2016;Jawa Timur;Corporate;Office Supplies;Binders;Avery Heavy-Duty EZD  Binder With Locking Rings; $8,93 ;2; $3,12 
CA-2016-152170;November;2016;DKI Jakarta;Corporate;Office Supplies;Binders;Cardinal Slant-D Ring Binders; $17,38 ;2; $8,69 
CA-2016-152170;November;2016;Jawa Barat;Corporate;Office Supplies;Paper;Xerox 1896; $19,98 ;2; $8,99 
CA-2016-152170;November;2016;Banten;Corporate;Office Supplies;Art;Newell 332; $20,58 ;7; $5,56 
CA-2016-103163;Juni;2016;Jawa Tengah;Home Office;Office Supplies;Paper;While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle; $4,73 ;1; $2,32 
CA-2016-155488;November;2016;DI Yogyakarta;Home Office;Office Supplies;Art;Boston 16801 Nautilus Battery Pencil Sharpener; $44,02 ;2; $11,45 
CA-2016-103163;Juni;2016;Jawa Timur;Home Office;Office Supplies;Binders;Avery Hanging File Binders; $4,78 ;1; $1,55 
CA-2016-114867;Desember;2016;DKI Jakarta;Home Office;Office Supplies;Paper;Xerox 1952; $7,97 ;2; $2,69 
CA-2016-114867;Desember;2016;Jawa Barat;Home Office;Technology;Phones;LG G2; $1.499,97 ;5; $374,99 
CA-2016-112578;Desember;2016;Banten;Consumer;Office Supplies;Supplies;Fiskars Spring-Action Scissors; $27,96 ;2; $7,27 
CA-2016-112578;Desember;2016;Jawa Tengah;Consumer;Office Supplies;Storage;Project Tote Personal File; $14,03 ;1; $4,07 
US-2016-142251;Oktober;2016;DI Yogyakarta;Consumer;Office Supplies;Paper;Xerox 1898; $32,06 ;6; $11,22 
CA-2016-111213;April;2016;Jawa Timur;Consumer;Furniture;Chairs;Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back; $1.317,49 ;6; $292,78 
US-2016-153129;Desember;2016;Jawa Tengah;Consumer;Office Supplies;Paper;Strathmore Photo Mount Cards; $33,90 ;5; $15,59 
CA-2016-111213;April;2016;DI Yogyakarta;Consumer;Office Supplies;Binders;Avery Non-Stick Binders; $3,59 ;1; $1,12 
CA-2016-111213;April;2016;Jawa Timur;Consumer;Office Supplies;Supplies;Staple remover; $63,84 ;8; $18,51 
CA-2016-125850;Januari;2016;DKI Jakarta;Consumer;Office Supplies;Labels;Avery 475; $44,40 ;3; $22,20 
CA-2016-125850;Januari;2016;Jawa Barat;Consumer;Office Supplies;Labels;Avery 476; $20,65 ;5; $9,50 
CA-2016-138968;Maret;2016;Banten;Corporate;Furniture;Chairs;Global Comet Stacking Arm Chair; $1.352,03 ;4; $84,50 
CA-2016-138968;Maret;2016;Jawa Tengah;Corporate;Office Supplies;Binders;Avery Round Ring Poly Binders; $4,54 ;2; $1,65 
